answer,depth,len,used_facts,used_rules,premise,hypothesis
False,1,3,"[array(['Fiona is white.', 'Fiona is furry.'], dtype=object)
 array(['Fiona is white.', 'Fiona is quiet.', 'Fiona is white.'],
       dtype=object)                                             ]","[array(['If someone is white and furry then they are red.'], dtype=object)
 array(['If someone is quiet and white then they are furry.',
        'If someone is white and furry then they are red.'], dtype=object)]",Erin is nice. Erin is red. Erin is white. Fiona is nice. Erin is quiet. Erin is kind. Fiona is furry. Bob is kind. Anne is white. Bob is smart. Fiona is white. Fiona is quiet. Erin is furry. Erin is smart. Bob is red. If Erin is kind then Erin is red. All furry people are smart. If Bob is nice then Bob is white. If someone is quiet and white then they are furry. If Anne is smart then Anne is white. If someone is white and furry then they are red. ,Fiona is not red.
True,1,2,"[array(['Gary is smart.'], dtype=object)]","[array(['All smart things are blue.'], dtype=object)]",Anne is not rough. Anne is round. Fiona is rough. Dave is smart. Anne is furry. Gary is rough. Gary is round. Dave is rough. Gary is smart. Fiona is not furry. Anne is quiet. Dave is furry. Fiona is not blue. Dave is cold. Dave is not round. Fiona is cold. If something is round and cold then it is quiet. If something is round and not blue then it is not furry. If something is cold and not smart then it is furry. All smart things are blue. If something is round and smart then it is rough. If Gary is furry and Gary is not cold then Gary is quiet. If Anne is quiet and Anne is round then Anne is not cold. If Gary is smart and Gary is blue then Gary is not cold. ,Gary is blue.
True,1,2,"[array(['The bald eagle eats the mouse.'], dtype=object)]","[array(['If someone eats the mouse then they visit the bald eagle.'],
       dtype=object)                                                 ]",The rabbit visits the mouse. The mouse visits the rabbit. The bald eagle does not chase the mouse. The rabbit eats the bald eagle. The rabbit does not visit the bald eagle. The bald eagle chases the rabbit. The mouse eats the rabbit. The rabbit chases the bald eagle. The bald eagle is cold. The mouse is rough. The bald eagle eats the mouse. The bald eagle is red. The rabbit is blue. The mouse is kind. The mouse chases the bald eagle. The mouse chases the rabbit. If someone chases the rabbit and they do not visit the mouse then the mouse is not kind. If the mouse visits the bald eagle then the bald eagle does not eat the rabbit. If someone is rough then they eat the mouse. If the mouse eats the rabbit and the rabbit is kind then the mouse is blue. If someone eats the mouse then they visit the bald eagle. If someone eats the mouse then they are kind. If the rabbit eats the bald eagle and the bald eagle does not visit the rabbit then the bald eagle eats the rabbit. If someone chases the mouse and they do not chase the bald eagle then they are kind. ,The bald eagle visits the bald eagle.
False,1,2,"[array(['The cow eats the dog.'], dtype=object)]","[array(['If something eats the dog then it visits the dog.'], dtype=object)]",The bald eagle is blue. The cow eats the dog. The dog eats the cow. If something likes the cow and the cow eats the dog then the dog is big. If something visits the dog and it visits the cow then the cow eats the dog. If something eats the dog then it visits the dog. ,The cow does not visit the dog.
True,1,2,"[array(['Bob is nice.'], dtype=object)
 array(['Bob is kind.', 'Bob is white.'], dtype=object)]","[array(['If something is nice then it is round.'], dtype=object)
 array(['Kind, white things are round.'], dtype=object)]","Gary is nice. Bob is blue. Bob is nice. Gary is white. Gary is young. Bob is white. Bob is kind. Gary is round. Gary is red. Gary is kind. Bob is red. Gary is blue. If something is nice then it is round. All round things are young. Kind, white things are round. ",Bob is round.
False,1,3,"[array(['Erin is green.', 'Erin is round.'], dtype=object)]","[array(['Green, round people are not cold.'], dtype=object)]","Dave is quiet. Gary is cold. Gary is white. Gary is rough. Erin is big. Gary is not green. Gary is round. Erin is green. Gary is not quiet. Erin is round. Round, green people are big. Green, round people are not cold. ",Erin is cold.
False,1,3,"[array(['The squirrel likes the bald eagle.',
        'The bald eagle likes the squirrel.'], dtype=object)
 array(['The squirrel likes the cow.',
        'The bald eagle likes the squirrel.'], dtype=object)
 array(['The bald eagle likes the cow.',
        'The bald eagle likes the squirrel.'], dtype=object)]","[array(['If something likes the bald eagle and the bald eagle likes the squirrel then the bald eagle is nice.'],
       dtype=object)
 array(['If something likes the cow then the cow likes the bald eagle.',
        'If something likes the bald eagle and the bald eagle likes the squirrel then the bald eagle is nice.'],
       dtype=object)
 array(['If something likes the cow then the cow likes the bald eagle.',
        'If something likes the bald eagle and the bald eagle likes the squirrel then the bald eagle is nice.'],
       dtype=object)                                                                                            ]",The bald eagle likes the squirrel. The squirrel likes the bald eagle. The bald eagle sees the cow. The cow sees the bald eagle. The squirrel likes the cow. The squirrel sees the cow. The bald eagle is young. The bald eagle likes the cow. The cow is nice. The squirrel is nice. The cow is blue. The bald eagle eats the squirrel. If something likes the bald eagle and the bald eagle likes the squirrel then the bald eagle is nice. If something eats the squirrel and it sees the bald eagle then the bald eagle likes the squirrel. Rough things are cold. If something eats the squirrel and the squirrel sees the bald eagle then it eats the bald eagle. If something likes the bald eagle then the bald eagle is rough. If something likes the cow then the cow likes the bald eagle. ,The bald eagle is not nice.
True,1,2,"[array(['The bald eagle likes the bear.'], dtype=object)]","[array(['If something likes the bear then it eats the bear.'], dtype=object)]",The bald eagle is rough. The rabbit chases the bear. The rabbit is big. The rabbit is round. The bear is red. The rabbit is kind. The rabbit eats the bald eagle. The rabbit eats the bear. The rabbit is rough. The bear likes the bald eagle. The bald eagle chases the rabbit. The rabbit likes the bear. The rabbit likes the bald eagle. The bald eagle likes the rabbit. The bald eagle likes the bear. The bald eagle eats the rabbit. If the rabbit chases the bald eagle then the rabbit eats the bald eagle. If something likes the bear then it eats the bear. If the rabbit is kind and the rabbit eats the bear then the bear is big. If something is red and it eats the rabbit then it chases the bear. If something chases the rabbit and it likes the bear then it chases the bear. If something is big then it likes the bear. ,The bald eagle eats the bear.
False,1,2,"[array(['The cat chases the cow.'], dtype=object)]","[array(['If someone chases the cow then the cow likes the cat.'],
       dtype=object)                                             ]",The cow does not eat the cat. The cat chases the cow. The cat eats the cow. If someone chases the cow then the cow likes the cat. ,The cow does not like the cat.
False,1,2,"[array(['Bob is green.'], dtype=object)
 array(['Bob is big.'], dtype=object)]","[array(['If something is green then it is furry.'], dtype=object)
 array(['If something is big then it is smart.', 'Smart things are blue.',
        'If something is blue then it is green.',
        'If something is green then it is furry.'], dtype=object)         ]",Dave is blue. Bob is big. Anne is red. Charlie is furry. Bob is green. Bob is red. Dave is big. Green things are smart. If something is big then it is smart. If something is green then it is furry. If something is blue then it is green. All furry things are big. All green things are quiet. Smart things are blue. ,Bob is not furry.
False,1,2,"[array(['Fiona is young.'], dtype=object)
 array(['Fiona is green.', 'Fiona is smart.'], dtype=object)
 array(['Fiona is smart.', 'Fiona is smart.', 'Fiona is smart.'],
       dtype=object)                                             ]","[array(['Young things are nice.'], dtype=object)
 array(['If something is smart then it is red.', 'Red things are quiet.',
        'If something is green and quiet then it is young.',
        'Young things are nice.'], dtype=object)
 array(['If something is smart then it is red.', 'Red things are quiet.',
        'All smart, quiet things are green.',
        'If something is smart then it is red.', 'Red things are quiet.',
        'If something is green and quiet then it is young.',
        'Young things are nice.'], dtype=object)                         ]","Erin is red. Anne is young. Anne is cold. Charlie is smart. Erin is quiet. Anne is smart. Fiona is young. Fiona is green. Anne is quiet. Anne is green. Erin is young. Fiona is smart. All smart, quiet things are green. If Charlie is quiet then Charlie is cold. If something is green and quiet then it is young. If something is smart then it is red. Red things are quiet. If Anne is green and Anne is cold then Anne is red. If something is red and nice then it is quiet. Young things are nice. All quiet, green things are cold. ",Fiona is not nice.
